step_idx,event_name,unit_types,count,cycle_median,cycle_mean,cycle_max,cycle_min,cycle_sum,start_min,end_max
808,CHOL_NB_RK_UPDATE_5_10_3,Vector,96,1.00,1.00,1,1,96,1380,11444
809,CHOL_NB_RK_UPDATE_5_10_4,Vector,96,1.00,1.00,1,1,96,1639,11703
810,CHOL_NB_RK_UPDATE_5_11_0,Vector,96,1.00,1.00,1,1,96,280,7905
811,CHOL_NB_RK_UPDATE_5_11_1,Vector,96,1.00,1.00,1,1,96,842,10906
812,CHOL_NB_RK_UPDATE_5_11_2,Vector,96,1.00,1.00,1,1,96,1115,11179
813,CHOL_NB_RK_UPDATE_5_11_3,Vector,96,1.00,1.00,1,1,96,1382,11446
814,CHOL_NB_RK_UPDATE_5_11_4,Vector,96,1.00,1.00,1,1,96,1641,11705
815,CHOL_NB_RK_UPDATE_5_12_0,Vector,96,1.00,1.00,1,1,96,282,7907
816,CHOL_NB_RK_UPDATE_5_12_1,Vector,96,1.00,1.00,1,1,96,844,10908
817,CHOL_NB_RK_UPDATE_5_12_2,Vector,96,1.00,1.00,1,1,96,1117,11181
818,CHOL_NB_RK_UPDATE_5_12_3,Vector,96,1.00,1.00,1,1,96,1384,11448
819,CHOL_NB_RK_UPDATE_5_12_4,Vector,96,1.00,1.00,1,1,96,1643,11707
820,CHOL_NB_RK_UPDATE_5_13_0,Vector,96,1.00,1.00,1,1,96,284,7909
821,CHOL_NB_RK_UPDATE_5_13_1,Vector,96,1.00,1.00,1,1,96,846,10910
822,CHOL_NB_RK_UPDATE_5_13_2,Vector,96,1.00,1.00,1,1,96,1119,11183
823,CHOL_NB_RK_UPDATE_5_13_3,Vector,96,1.00,1.00,1,1,96,1386,11450
824,CHOL_NB_RK_UPDATE_5_13_4,Vector,96,1.00,1.00,1,1,96,1645,11709
825,CHOL_NB_RK_UPDATE_5_14_0,Vector,96,1.00,1.00,1,1,96,286,7911
826,CHOL_NB_RK_UPDATE_5_14_1,Vector,96,1.00,1.00,1,1,96,848,10912
827,CHOL_NB_RK_UPDATE_5_14_2,Vector,96,1.00,1.00,1,1,96,1121,11185
828,CHOL_NB_RK_UPDATE_5_14_3,Vector,96,1.00,1.00,1,1,96,1388,11452
829,CHOL_NB_RK_UPDATE_5_14_4,Vector,96,1.00,1.00,1,1,96,1647,11711
830,CHOL_NB_RK_UPDATE_5_15_0,Vector,96,1.00,1.00,1,1,96,288,7913
831,CHOL_NB_RK_UPDATE_5_15_1,Vector,96,1.00,1.00,1,1,96,850,10914
832,CHOL_NB_RK_UPDATE_5_15_2,Vector,96,1.00,1.00,1,1,96,1123,11187
833,CHOL_NB_RK_UPDATE_5_15_3,Vector,96,1.00,1.00,1,1,96,1390,11454
834,CHOL_NB_RK_UPDATE_5_15_4,Vector,96,1.00,1.00,1,1,96,1649,11713
835,CHOL_NB_RK_UPDATE_5_5_0,Vector,96,1.00,1.00,1,1,96,268,7893
836,CHOL_NB_RK_UPDATE_5_5_1,Vector,96,1.00,1.00,1,1,96,830,10894
837,CHOL_NB_RK_UPDATE_5_5_2,Vector,96,1.00,1.00,1,1,96,1103,11167
838,CHOL_NB_RK_UPDATE_5_5_3,Vector,96,1.00,1.00,1,1,96,1370,11434
839,CHOL_NB_RK_UPDATE_5_5_4,Vector,96,1.00,1.00,1,1,96,1629,11693
840,CHOL_NB_RK_UPDATE_5_6_0,Vector,96,1.00,1.00,1,1,96,270,7895
841,CHOL_NB_RK_UPDATE_5_6_1,Vector,96,1.00,1.00,1,1,96,832,10896
842,CHOL_NB_RK_UPDATE_5_6_2,Vector,96,1.00,1.00,1,1,96,1105,11169
843,CHOL_NB_RK_UPDATE_5_6_3,Vector,96,1.00,1.00,1,1,96,1372,11436
844,CHOL_NB_RK_UPDATE_5_6_4,Vector,96,1.00,1.00,1,1,96,1631,11695
845,CHOL_NB_RK_UPDATE_5_7_0,Vector,96,1.00,1.00,1,1,96,272,7897
846,CHOL_NB_RK_UPDATE_5_7_1,Vector,96,1.00,1.00,1,1,96,834,10898
847,CHOL_NB_RK_UPDATE_5_7_2,Vector,96,1.00,1.00,1,1,96,1107,11171
848,CHOL_NB_RK_UPDATE_5_7_3,Vector,96,1.00,1.00,1,1,96,1374,11438
849,CHOL_NB_RK_UPDATE_5_7_4,Vector,96,1.00,1.00,1,1,96,1633,11697
850,CHOL_NB_RK_UPDATE_5_8_0,Vector,96,1.00,1.00,1,1,96,274,7899
851,CHOL_NB_RK_UPDATE_5_8_1,Vector,96,1.00,1.00,1,1,96,836,10900
852,CHOL_NB_RK_UPDATE_5_8_2,Vector,96,1.00,1.00,1,1,96,1109,11173
853,CHOL_NB_RK_UPDATE_5_8_3,Vector,96,1.00,1.00,1,1,96,1376,11440
854,CHOL_NB_RK_UPDATE_5_8_4,Vector,96,1.00,1.00,1,1,96,1635,11699
855,CHOL_NB_RK_UPDATE_5_9_0,Vector,96,1.00,1.00,1,1,96,276,7901
856,CHOL_NB_RK_UPDATE_5_9_1,Vector,96,1.00,1.00,1,1,96,838,10902
857,CHOL_NB_RK_UPDATE_5_9_2,Vector,96,1.00,1.00,1,1,96,1111,11175
858,CHOL_NB_RK_UPDATE_5_9_3,Vector,96,1.00,1.00,1,1,96,1378,11442
859,CHOL_NB_RK_UPDATE_5_9_4,Vector,96,1.00,1.00,1,1,96,1637,11701
860,CHOL_NB_RK_UPDATE_6_10_0,Vector,96,1.00,1.00,1,1,96,298,7923
861,CHOL_NB_RK_UPDATE_6_10_1,Vector,96,1.00,1.00,1,1,96,860,10924
862,CHOL_NB_RK_UPDATE_6_10_2,Vector,96,1.00,1.00,1,1,96,1133,11197
863,CHOL_NB_RK_UPDATE_6_10_3,Vector,96,1.00,1.00,1,1,96,1400,11464
864,CHOL_NB_RK_UPDATE_6_10_4,Vector,96,1.00,1.00,1,1,96,1659,11723
865,CHOL_NB_RK_UPDATE_6_10_5,Vector,96,1.00,1.00,1,1,96,1908,11972
866,CHOL_NB_RK_UPDATE_6_11_0,Vector,96,1.00,1.00,1,1,96,300,7925
867,CHOL_NB_RK_UPDATE_6_11_1,Vector,96,1.00,1.00,1,1,96,862,10926
868,CHOL_NB_RK_UPDATE_6_11_2,Vector,96,1.00,1.00,1,1,96,1135,11199
869,CHOL_NB_RK_UPDATE_6_11_3,Vector,96,1.00,1.00,1,1,96,1402,11466
870,CHOL_NB_RK_UPDATE_6_11_4,Vector,96,1.00,1.00,1,1,96,1661,11725
871,CHOL_NB_RK_UPDATE_6_11_5,Vector,96,1.00,1.00,1,1,96,1910,11974
872,CHOL_NB_RK_UPDATE_6_12_0,Vector,96,1.00,1.00,1,1,96,302,7927
873,CHOL_NB_RK_UPDATE_6_12_1,Vector,96,1.00,1.00,1,1,96,864,10928
874,CHOL_NB_RK_UPDATE_6_12_2,Vector,96,1.00,1.00,1,1,96,1137,11201
875,CHOL_NB_RK_UPDATE_6_12_3,Vector,96,1.00,1.00,1,1,96,1404,11468
876,CHOL_NB_RK_UPDATE_6_12_4,Vector,96,1.00,1.00,1,1,96,1663,11727
877,CHOL_NB_RK_UPDATE_6_12_5,Vector,96,1.00,1.00,1,1,96,1912,11976
878,CHOL_NB_RK_UPDATE_6_13_0,Vector,96,1.00,1.00,1,1,96,304,7929
879,CHOL_NB_RK_UPDATE_6_13_1,Vector,96,1.00,1.00,1,1,96,866,10930
880,CHOL_NB_RK_UPDATE_6_13_2,Vector,96,1.00,1.00,1,1,96,1139,11203
881,CHOL_NB_RK_UPDATE_6_13_3,Vector,96,1.00,1.00,1,1,96,1406,11470
882,CHOL_NB_RK_UPDATE_6_13_4,Vector,96,1.00,1.00,1,1,96,1665,11729
883,CHOL_NB_RK_UPDATE_6_13_5,Vector,96,1.00,1.00,1,1,96,1914,11978
884,CHOL_NB_RK_UPDATE_6_14_0,Vector,96,1.00,1.00,1,1,96,306,7931
885,CHOL_NB_RK_UPDATE_6_14_1,Vector,96,1.00,1.00,1,1,96,868,10932
886,CHOL_NB_RK_UPDATE_6_14_2,Vector,96,1.00,1.00,1,1,96,1141,11205
887,CHOL_NB_RK_UPDATE_6_14_3,Vector,96,1.00,1.00,1,1,96,1408,11472
888,CHOL_NB_RK_UPDATE_6_14_4,Vector,96,1.00,1.00,1,1,96,1667,11731
889,CHOL_NB_RK_UPDATE_6_14_5,Vector,96,1.00,1.00,1,1,96,1916,11980
890,CHOL_NB_RK_UPDATE_6_15_0,Vector,96,1.00,1.00,1,1,96,308,7933
891,CHOL_NB_RK_UPDATE_6_15_1,Vector,96,1.00,1.00,1,1,96,870,10934
892,CHOL_NB_RK_UPDATE_6_15_2,Vector,96,1.00,1.00,1,1,96,1143,11207
893,CHOL_NB_RK_UPDATE_6_15_3,Vector,96,1.00,1.00,1,1,96,1410,11474
894,CHOL_NB_RK_UPDATE_6_15_4,Vector,96,1.00,1.00,1,1,96,1669,11733
895,CHOL_NB_RK_UPDATE_6_15_5,Vector,96,1.00,1.00,1,1,96,1918,11982
896,CHOL_NB_RK_UPDATE_6_6_0,Vector,96,1.00,1.00,1,1,96,290,7915
897,CHOL_NB_RK_UPDATE_6_6_1,Vector,96,1.00,1.00,1,1,96,852,10916
898,CHOL_NB_RK_UPDATE_6_6_2,Vector,96,1.00,1.00,1,1,96,1125,11189
899,CHOL_NB_RK_UPDATE_6_6_3,Vector,96,1.00,1.00,1,1,96,1392,11456
900,CHOL_NB_RK_UPDATE_6_6_4,Vector,96,1.00,1.00,1,1,96,1651,11715
901,CHOL_NB_RK_UPDATE_6_6_5,Vector,96,1.00,1.00,1,1,96,1900,11964
902,CHOL_NB_RK_UPDATE_6_7_0,Vector,96,1.00,1.00,1,1,96,292,7917
903,CHOL_NB_RK_UPDATE_6_7_1,Vector,96,1.00,1.00,1,1,96,854,10918
904,CHOL_NB_RK_UPDATE_6_7_2,Vector,96,1.00,1.00,1,1,96,1127,11191
905,CHOL_NB_RK_UPDATE_6_7_3,Vector,96,1.00,1.00,1,1,96,1394,11458
906,CHOL_NB_RK_UPDATE_6_7_4,Vector,96,1.00,1.00,1,1,96,1653,11717
907,CHOL_NB_RK_UPDATE_6_7_5,Vector,96,1.00,1.00,1,1,96,1902,11966
908,CHOL_NB_RK_UPDATE_6_8_0,Vector,96,1.00,1.00,1,1,96,294,7919
909,CHOL_NB_RK_UPDATE_6_8_1,Vector,96,1.00,1.00,1,1,96,856,10920
910,CHOL_NB_RK_UPDATE_6_8_2,Vector,96,1.00,1.00,1,1,96,1129,11193
911,CHOL_NB_RK_UPDATE_6_8_3,Vector,96,1.00,1.00,1,1,96,1396,11460
912,CHOL_NB_RK_UPDATE_6_8_4,Vector,96,1.00,1.00,1,1,96,1655,11719
913,CHOL_NB_RK_UPDATE_6_8_5,Vector,96,1.00,1.00,1,1,96,1904,11968
914,CHOL_NB_RK_UPDATE_6_9_0,Vector,96,1.00,1.00,1,1,96,296,7921
915,CHOL_NB_RK_UPDATE_6_9_1,Vector,96,1.00,1.00,1,1,96,858,10922
916,CHOL_NB_RK_UPDATE_6_9_2,Vector,96,1.00,1.00,1,1,96,1131,11195
917,CHOL_NB_RK_UPDATE_6_9_3,Vector,96,1.00,1.00,1,1,96,1398,11462
918,CHOL_NB_RK_UPDATE_6_9_4,Vector,96,1.00,1.00,1,1,96,1657,11721
919,CHOL_NB_RK_UPDATE_6_9_5,Vector,96,1.00,1.00,1,1,96,1906,11970
920,CHOL_NB_RK_UPDATE_7_10_0,Vector,96,1.00,1.00,1,1,96,316,7941
921,CHOL_NB_RK_UPDATE_7_10_1,Vector,96,1.00,1.00,1,1,96,878,10942
922,CHOL_NB_RK_UPDATE_7_10_2,Vector,96,1.00,1.00,1,1,96,1151,11215
923,CHOL_NB_RK_UPDATE_7_10_3,Vector,96,1.00,1.00,1,1,96,1418,11482
924,CHOL_NB_RK_UPDATE_7_10_4,Vector,96,1.00,1.00,1,1,96,1677,11741
925,CHOL_NB_RK_UPDATE_7_10_5,Vector,96,1.00,1.00,1,1,96,1926,11990
926,CHOL_NB_RK_UPDATE_7_10_6,Vector,96,1.00,1.00,1,1,96,2163,12227
927,CHOL_NB_RK_UPDATE_7_11_0,Vector,96,1.00,1.00,1,1,96,318,7943
928,CHOL_NB_RK_UPDATE_7_11_1,Vector,96,1.00,1.00,1,1,96,880,10944
929,CHOL_NB_RK_UPDATE_7_11_2,Vector,96,1.00,1.00,1,1,96,1153,11217
930,CHOL_NB_RK_UPDATE_7_11_3,Vector,96,1.00,1.00,1,1,96,1420,11484
931,CHOL_NB_RK_UPDATE_7_11_4,Vector,96,1.00,1.00,1,1,96,1679,11743
932,CHOL_NB_RK_UPDATE_7_11_5,Vector,96,1.00,1.00,1,1,96,1928,11992
933,CHOL_NB_RK_UPDATE_7_11_6,Vector,96,1.00,1.00,1,1,96,2165,12229
934,CHOL_NB_RK_UPDATE_7_12_0,Vector,96,1.00,1.00,1,1,96,320,7945
935,CHOL_NB_RK_UPDATE_7_12_1,Vector,96,1.00,1.00,1,1,96,882,10946
936,CHOL_NB_RK_UPDATE_7_12_2,Vector,96,1.00,1.00,1,1,96,1155,11219
937,CHOL_NB_RK_UPDATE_7_12_3,Vector,96,1.00,1.00,1,1,96,1422,11486
938,CHOL_NB_RK_UPDATE_7_12_4,Vector,96,1.00,1.00,1,1,96,1681,11745
939,CHOL_NB_RK_UPDATE_7_12_5,Vector,96,1.00,1.00,1,1,96,1930,11994
940,CHOL_NB_RK_UPDATE_7_12_6,Vector,96,1.00,1.00,1,1,96,2167,12231
941,CHOL_NB_RK_UPDATE_7_13_0,Vector,96,1.00,1.00,1,1,96,322,7947
942,CHOL_NB_RK_UPDATE_7_13_1,Vector,96,1.00,1.00,1,1,96,884,10948
943,CHOL_NB_RK_UPDATE_7_13_2,Vector,96,1.00,1.00,1,1,96,1157,11221
944,CHOL_NB_RK_UPDATE_7_13_3,Vector,96,1.00,1.00,1,1,96,1424,11488
945,CHOL_NB_RK_UPDATE_7_13_4,Vector,96,1.00,1.00,1,1,96,1683,11747
946,CHOL_NB_RK_UPDATE_7_13_5,Vector,96,1.00,1.00,1,1,96,1932,11996
947,CHOL_NB_RK_UPDATE_7_13_6,Vector,96,1.00,1.00,1,1,96,2169,12233
948,CHOL_NB_RK_UPDATE_7_14_0,Vector,96,1.00,1.00,1,1,96,324,7949
949,CHOL_NB_RK_UPDATE_7_14_1,Vector,96,1.00,1.00,1,1,96,886,10950
950,CHOL_NB_RK_UPDATE_7_14_2,Vector,96,1.00,1.00,1,1,96,1159,11223
951,CHOL_NB_RK_UPDATE_7_14_3,Vector,96,1.00,1.00,1,1,96,1426,11490
952,CHOL_NB_RK_UPDATE_7_14_4,Vector,96,1.00,1.00,1,1,96,1685,11749
953,CHOL_NB_RK_UPDATE_7_14_5,Vector,96,1.00,1.00,1,1,96,1934,11998
954,CHOL_NB_RK_UPDATE_7_14_6,Vector,96,1.00,1.00,1,1,96,2171,12235
955,CHOL_NB_RK_UPDATE_7_15_0,Vector,96,1.00,1.00,1,1,96,326,7951
956,CHOL_NB_RK_UPDATE_7_15_1,Vector,96,1.00,1.00,1,1,96,888,10952
957,CHOL_NB_RK_UPDATE_7_15_2,Vector,96,1.00,1.00,1,1,96,1161,11225
958,CHOL_NB_RK_UPDATE_7_15_3,Vector,96,1.00,1.00,1,1,96,1428,11492
959,CHOL_NB_RK_UPDATE_7_15_4,Vector,96,1.00,1.00,1,1,96,1687,11751
960,CHOL_NB_RK_UPDATE_7_15_5,Vector,96,1.00,1.00,1,1,96,1936,12000
961,CHOL_NB_RK_UPDATE_7_15_6,Vector,96,1.00,1.00,1,1,96,2173,12237
962,CHOL_NB_RK_UPDATE_7_7_0,Vector,96,1.00,1.00,1,1,96,310,7935
963,CHOL_NB_RK_UPDATE_7_7_1,Vector,96,1.00,1.00,1,1,96,872,10936
964,CHOL_NB_RK_UPDATE_7_7_2,Vector,96,1.00,1.00,1,1,96,1145,11209
965,CHOL_NB_RK_UPDATE_7_7_3,Vector,96,1.00,1.00,1,1,96,1412,11476
966,CHOL_NB_RK_UPDATE_7_7_4,Vector,96,1.00,1.00,1,1,96,1671,11735
967,CHOL_NB_RK_UPDATE_7_7_5,Vector,96,1.00,1.00,1,1,96,1920,11984
968,CHOL_NB_RK_UPDATE_7_7_6,Vector,96,1.00,1.00,1,1,96,2157,12221
969,CHOL_NB_RK_UPDATE_7_8_0,Vector,96,1.00,1.00,1,1,96,312,7937
970,CHOL_NB_RK_UPDATE_7_8_1,Vector,96,1.00,1.00,1,1,96,874,10938
971,CHOL_NB_RK_UPDATE_7_8_2,Vector,96,1.00,1.00,1,1,96,1147,11211
972,CHOL_NB_RK_UPDATE_7_8_3,Vector,96,1.00,1.00,1,1,96,1414,11478
973,CHOL_NB_RK_UPDATE_7_8_4,Vector,96,1.00,1.00,1,1,96,1673,11737
974,CHOL_NB_RK_UPDATE_7_8_5,Vector,96,1.00,1.00,1,1,96,1922,11986
975,CHOL_NB_RK_UPDATE_7_8_6,Vector,96,1.00,1.00,1,1,96,2159,12223
976,CHOL_NB_RK_UPDATE_7_9_0,Vector,96,1.00,1.00,1,1,96,314,7939
977,CHOL_NB_RK_UPDATE_7_9_1,Vector,96,1.00,1.00,1,1,96,876,10940
978,CHOL_NB_RK_UPDATE_7_9_2,Vector,96,1.00,1.00,1,1,96,1149,11213
979,CHOL_NB_RK_UPDATE_7_9_3,Vector,96,1.00,1.00,1,1,96,1416,11480
980,CHOL_NB_RK_UPDATE_7_9_4,Vector,96,1.00,1.00,1,1,96,1675,11739
981,CHOL_NB_RK_UPDATE_7_9_5,Vector,96,1.00,1.00,1,1,96,1924,11988
982,CHOL_NB_RK_UPDATE_7_9_6,Vector,96,1.00,1.00,1,1,96,2161,12225
983,CHOL_NB_RK_UPDATE_8_10_0,Vector,96,1.00,1.00,1,1,96,332,7957
984,CHOL_NB_RK_UPDATE_8_10_1,Vector,96,1.00,1.00,1,1,96,894,10958
985,CHOL_NB_RK_UPDATE_8_10_2,Vector,96,1.00,1.00,1,1,96,1167,11231
986,CHOL_NB_RK_UPDATE_8_10_3,Vector,96,1.00,1.00,1,1,96,1434,11498
987,CHOL_NB_RK_UPDATE_8_10_4,Vector,96,1.00,1.00,1,1,96,1693,11757
988,CHOL_NB_RK_UPDATE_8_10_5,Vector,96,1.00,1.00,1,1,96,1942,12006
989,CHOL_NB_RK_UPDATE_8_10_6,Vector,96,1.00,1.00,1,1,96,2179,12243
990,CHOL_NB_RK_UPDATE_8_10_7,Vector,96,1.00,1.00,1,1,96,2402,12466
991,CHOL_NB_RK_UPDATE_8_11_0,Vector,96,1.00,1.00,1,1,96,334,7959
992,CHOL_NB_RK_UPDATE_8_11_1,Vector,96,1.00,1.00,1,1,96,896,10960
993,CHOL_NB_RK_UPDATE_8_11_2,Vector,96,1.00,1.00,1,1,96,1169,11233
994,CHOL_NB_RK_UPDATE_8_11_3,Vector,96,1.00,1.00,1,1,96,1436,11500
995,CHOL_NB_RK_UPDATE_8_11_4,Vector,96,1.00,1.00,1,1,96,1695,11759
996,CHOL_NB_RK_UPDATE_8_11_5,Vector,96,1.00,1.00,1,1,96,1944,12008
997,CHOL_NB_RK_UPDATE_8_11_6,Vector,96,1.00,1.00,1,1,96,2181,12245
998,CHOL_NB_RK_UPDATE_8_11_7,Vector,96,1.00,1.00,1,1,96,2404,12468
999,CHOL_NB_RK_UPDATE_8_12_0,Vector,96,1.00,1.00,1,1,96,336,7961
1000,CHOL_NB_RK_UPDATE_8_12_1,Vector,96,1.00,1.00,1,1,96,898,10962
1001,CHOL_NB_RK_UPDATE_8_12_2,Vector,96,1.00,1.00,1,1,96,1171,11235
1002,CHOL_NB_RK_UPDATE_8_12_3,Vector,96,1.00,1.00,1,1,96,1438,11502
1003,CHOL_NB_RK_UPDATE_8_12_4,Vector,96,1.00,1.00,1,1,96,1697,11761
1004,CHOL_NB_RK_UPDATE_8_12_5,Vector,96,1.00,1.00,1,1,96,1946,12010
1005,CHOL_NB_RK_UPDATE_8_12_6,Vector,96,1.00,1.00,1,1,96,2183,12247
1006,CHOL_NB_RK_UPDATE_8_12_7,Vector,96,1.00,1.00,1,1,96,2406,12470
1007,CHOL_NB_RK_UPDATE_8_13_0,Vector,96,1.00,1.00,1,1,96,338,7963
1008,CHOL_NB_RK_UPDATE_8_13_1,Vector,96,1.00,1.00,1,1,96,900,10964
1009,CHOL_NB_RK_UPDATE_8_13_2,Vector,96,1.00,1.00,1,1,96,1173,11237
1010,CHOL_NB_RK_UPDATE_8_13_3,Vector,96,1.00,1.00,1,1,96,1440,11504
1011,CHOL_NB_RK_UPDATE_8_13_4,Vector,96,1.00,1.00,1,1,96,1699,11763
1012,CHOL_NB_RK_UPDATE_8_13_5,Vector,96,1.00,1.00,1,1,96,1948,12012
1013,CHOL_NB_RK_UPDATE_8_13_6,Vector,96,1.00,1.00,1,1,96,2185,12249
1014,CHOL_NB_RK_UPDATE_8_13_7,Vector,96,1.00,1.00,1,1,96,2408,12472
1015,CHOL_NB_RK_UPDATE_8_14_0,Vector,96,1.00,1.00,1,1,96,340,7965
1016,CHOL_NB_RK_UPDATE_8_14_1,Vector,96,1.00,1.00,1,1,96,902,10966
1017,CHOL_NB_RK_UPDATE_8_14_2,Vector,96,1.00,1.00,1,1,96,1175,11239
1018,CHOL_NB_RK_UPDATE_8_14_3,Vector,96,1.00,1.00,1,1,96,1442,11506
1019,CHOL_NB_RK_UPDATE_8_14_4,Vector,96,1.00,1.00,1,1,96,1701,11765
1020,CHOL_NB_RK_UPDATE_8_14_5,Vector,96,1.00,1.00,1,1,96,1950,12014
1021,CHOL_NB_RK_UPDATE_8_14_6,Vector,96,1.00,1.00,1,1,96,2187,12251
1022,CHOL_NB_RK_UPDATE_8_14_7,Vector,96,1.00,1.00,1,1,96,2410,12474
1023,CHOL_NB_RK_UPDATE_8_15_0,Vector,96,1.00,1.00,1,1,96,342,7967
1024,CHOL_NB_RK_UPDATE_8_15_1,Vector,96,1.00,1.00,1,1,96,904,10968
1025,CHOL_NB_RK_UPDATE_8_15_2,Vector,96,1.00,1.00,1,1,96,1177,11241
1026,CHOL_NB_RK_UPDATE_8_15_3,Vector,96,1.00,1.00,1,1,96,1444,11508
1027,CHOL_NB_RK_UPDATE_8_15_4,Vector,96,1.00,1.00,1,1,96,1703,11767
1028,CHOL_NB_RK_UPDATE_8_15_5,Vector,96,1.00,1.00,1,1,96,1952,12016
1029,CHOL_NB_RK_UPDATE_8_15_6,Vector,96,1.00,1.00,1,1,96,2189,12253
1030,CHOL_NB_RK_UPDATE_8_15_7,Vector,96,1.00,1.00,1,1,96,2412,12476
1031,CHOL_NB_RK_UPDATE_8_8_0,Vector,96,1.00,1.00,1,1,96,328,7953
1032,CHOL_NB_RK_UPDATE_8_8_1,Vector,96,1.00,1.00,1,1,96,890,10954
1033,CHOL_NB_RK_UPDATE_8_8_2,Vector,96,1.00,1.00,1,1,96,1163,11227
1034,CHOL_NB_RK_UPDATE_8_8_3,Vector,96,1.00,1.00,1,1,96,1430,11494
1035,CHOL_NB_RK_UPDATE_8_8_4,Vector,96,1.00,1.00,1,1,96,1689,11753
1036,CHOL_NB_RK_UPDATE_8_8_5,Vector,96,1.00,1.00,1,1,96,1938,12002
1037,CHOL_NB_RK_UPDATE_8_8_6,Vector,96,1.00,1.00,1,1,96,2175,12239
1038,CHOL_NB_RK_UPDATE_8_8_7,Vector,96,1.00,1.00,1,1,96,2398,12462
1039,CHOL_NB_RK_UPDATE_8_9_0,Vector,96,1.00,1.00,1,1,96,330,7955
1040,CHOL_NB_RK_UPDATE_8_9_1,Vector,96,1.00,1.00,1,1,96,892,10956
1041,CHOL_NB_RK_UPDATE_8_9_2,Vector,96,1.00,1.00,1,1,96,1165,11229
1042,CHOL_NB_RK_UPDATE_8_9_3,Vector,96,1.00,1.00,1,1,96,1432,11496
1043,CHOL_NB_RK_UPDATE_8_9_4,Vector,96,1.00,1.00,1,1,96,1691,11755
1044,CHOL_NB_RK_UPDATE_8_9_5,Vector,96,1.00,1.00,1,1,96,1940,12004
1045,CHOL_NB_RK_UPDATE_8_9_6,Vector,96,1.00,1.00,1,1,96,2177,12241
1046,CHOL_NB_RK_UPDATE_8_9_7,Vector,96,1.00,1.00,1,1,96,2400,12464
1047,CHOL_NB_RK_UPDATE_9_10_0,Vector,96,1.00,1.00,1,1,96,346,7971
1048,CHOL_NB_RK_UPDATE_9_10_1,Vector,96,1.00,1.00,1,1,96,908,10972
1049,CHOL_NB_RK_UPDATE_9_10_2,Vector,96,1.00,1.00,1,1,96,1181,11245
1050,CHOL_NB_RK_UPDATE_9_10_3,Vector,96,1.00,1.00,1,1,96,1448,11512
1051,CHOL_NB_RK_UPDATE_9_10_4,Vector,96,1.00,1.00,1,1,96,1707,11771
1052,CHOL_NB_RK_UPDATE_9_10_5,Vector,96,1.00,1.00,1,1,96,1956,12020
1053,CHOL_NB_RK_UPDATE_9_10_6,Vector,96,1.00,1.00,1,1,96,2193,12257
1054,CHOL_NB_RK_UPDATE_9_10_7,Vector,96,1.00,1.00,1,1,96,2416,12480
1055,CHOL_NB_RK_UPDATE_9_10_8,Vector,96,1.00,1.00,1,1,96,2623,12687
1056,CHOL_NB_RK_UPDATE_9_11_0,Vector,96,1.00,1.00,1,1,96,348,7973
1057,CHOL_NB_RK_UPDATE_9_11_1,Vector,96,1.00,1.00,1,1,96,910,10974
1058,CHOL_NB_RK_UPDATE_9_11_2,Vector,96,1.00,1.00,1,1,96,1183,11247
1059,CHOL_NB_RK_UPDATE_9_11_3,Vector,96,1.00,1.00,1,1,96,1450,11514
1060,CHOL_NB_RK_UPDATE_9_11_4,Vector,96,1.00,1.00,1,1,96,1709,11773
1061,CHOL_NB_RK_UPDATE_9_11_5,Vector,96,1.00,1.00,1,1,96,1958,12022
1062,CHOL_NB_RK_UPDATE_9_11_6,Vector,96,1.00,1.00,1,1,96,2195,12259
1063,CHOL_NB_RK_UPDATE_9_11_7,Vector,96,1.00,1.00,1,1,96,2418,12482
1064,CHOL_NB_RK_UPDATE_9_11_8,Vector,96,1.00,1.00,1,1,96,2625,12689
1065,CHOL_NB_RK_UPDATE_9_12_0,Vector,96,1.00,1.00,1,1,96,350,7975
1066,CHOL_NB_RK_UPDATE_9_12_1,Vector,96,1.00,1.00,1,1,96,912,10976
1067,CHOL_NB_RK_UPDATE_9_12_2,Vector,96,1.00,1.00,1,1,96,1185,11249
1068,CHOL_NB_RK_UPDATE_9_12_3,Vector,96,1.00,1.00,1,1,96,1452,11516
1069,CHOL_NB_RK_UPDATE_9_12_4,Vector,96,1.00,1.00,1,1,96,1711,11775
1070,CHOL_NB_RK_UPDATE_9_12_5,Vector,96,1.00,1.00,1,1,96,1960,12024
1071,CHOL_NB_RK_UPDATE_9_12_6,Vector,96,1.00,1.00,1,1,96,2197,12261
1072,CHOL_NB_RK_UPDATE_9_12_7,Vector,96,1.00,1.00,1,1,96,2420,12484
1073,CHOL_NB_RK_UPDATE_9_12_8,Vector,96,1.00,1.00,1,1,96,2627,12691
1074,CHOL_NB_RK_UPDATE_9_13_0,Vector,96,1.00,1.00,1,1,96,352,7977
1075,CHOL_NB_RK_UPDATE_9_13_1,Vector,96,1.00,1.00,1,1,96,914,10978
1076,CHOL_NB_RK_UPDATE_9_13_2,Vector,96,1.00,1.00,1,1,96,1187,11251
1077,CHOL_NB_RK_UPDATE_9_13_3,Vector,96,1.00,1.00,1,1,96,1454,11518
1078,CHOL_NB_RK_UPDATE_9_13_4,Vector,96,1.00,1.00,1,1,96,1713,11777
1079,CHOL_NB_RK_UPDATE_9_13_5,Vector,96,1.00,1.00,1,1,96,1962,12026
1080,CHOL_NB_RK_UPDATE_9_13_6,Vector,96,1.00,1.00,1,1,96,2199,12263
